Filename,Frame,Time (mins),Period,Period time (mins),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Family,Genus,Species,Code,Number,Stage,Activity,Comment,
SAV_GNU_CAM1_left_2009_1.MP4,21270,11.8285,SAV_GNU_Transect 4,0.4788,,8.81,7.137,4017.37,19.497,,,-1328.559,196.208,-3786.251,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21270,11.8285,SAV_GNU_Transect 4,0.4788,,9.919,5.917,4307.502,20.592,,,-1495.693,256.866,-4031.314,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21270,11.8285,SAV_GNU_Transect 4,0.4788,,9.622,8.202,4147.75,17.967,,,-1248.891,293.57,-3944.352,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21270,11.8285,SAV_GNU_Transect 4,0.4788,121.864,11.734,9.211,3662.259,27.433,37.923,6.033,-1672.071,-225.592,-3250.45,SAV_GNU_2009,Peter,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21270,11.8285,SAV_GNU_Transect 4,0.4788,,7.758,1.766,3949.534,25.545,,,-1656.675,409.144,-3561.86,SAV_GNU_2009,Peter,Pomacentridae,Dascyllus,trimaculatus,37372075,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21334,11.8641,SAV_GNU_Transect 4,0.5144,106.59,8.033,8.007,4141.404,14.921,0.485,67.999,-412.001,983.564,-4001.76,SAV_GNU_2009,Peter,Pomacentridae,Dascyllus,trimaculatus,37372075,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21360,11.8785,SAV_GNU_Transect 4,0.5289,52.718,4.816,4.106,2606.486,25.185,15.948,17.88,-1090.766,201.162,-2358.714,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,measurement for frame 21096 & 21270,
SAV_GNU_CAM1_left_2009_1.MP4,21360,11.8785,SAV_GNU_Transect 4,0.5289,,4.397,2.211,2829.004,22.384,,,-1060.96,197.431,-2615.081,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21360,11.8785,SAV_GNU_Transect 4,0.5289,,4.363,0.376,2825.115,22.585,,,-1072.153,176.779,-2607.78,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21360,11.8785,SAV_GNU_Transect 4,0.5289,,4.262,0.357,2779.393,22.197,,,-1038.381,166.05,-2572.784,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21360,11.8785,SAV_GNU_Transect 4,0.5289,,5.642,10.276,3180.952,20.507,,,-1090.857,239.583,-2978.437,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21360,11.8785,SAV_GNU_Transect 4,0.5289,,3.966,2.886,2621.397,20.137,,,-887.653,172.553,-2460.491,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21360,11.8785,SAV_GNU_Transect 4,0.5289,,4.224,2.292,2700.098,20.344,,,-892.319,301.457,-2530.498,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21360,11.8785,SAV_GNU_Transect 4,0.5289,,4.231,6.037,2637.312,16.807,,,-706.159,297.812,-2523.503,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21360,11.8785,SAV_GNU_Transect 4,0.5289,,4.476,2.111,2934.452,25.178,,,-1219.946,275.621,-2654.576,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21360,11.8785,SAV_GNU_Transect 4,0.5289,,5.289,2.87,3175.231,24.466,,,-1270.008,352.639,-2888.739,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21360,11.8785,SAV_GNU_Transect 4,0.5289,,4.063,2.334,2667.188,21.224,,,-928.5,274.831,-2485.206,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21360,11.8785,SAV_GNU_Transect 4,0.5289,,4.748,2.991,2909.61,21.662,,,-1026.277,327.405,-2702.849,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21360,11.8785,SAV_GNU_Transect 4,0.5289,,5.181,4.572,3002.353,20.126,,,-967.291,373.932,-2817.561,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21360,11.8785,SAV_GNU_Transect 4,0.5289,,4.565,5.308,2737.867,15.924,,,-695.51,294.14,-2631.666,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21360,11.8785,SAV_GNU_Transect 4,0.5289,59.945,2.943,5.323,2205.192,15.991,4.882,11.65,-565.533,221.905,-2119.859,SAV_GNU_2009,Peter,Labridae,Thalassoma,lunare,37384167,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21429,11.9169,SAV_GNU_Transect 4,0.5672,55.409,3.88,7.855,2448.166,22.454,4.144,20.942,-932.69,-66.704,-2262.555,SAV_GNU_2009,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21429,11.9169,SAV_GNU_Transect 4,0.5672,,5.416,3.65,3091.253,18.939,,,-1000.124,-68.235,-2924.199,SAV_GNU_2009,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21429,11.9169,SAV_GNU_Transect 4,0.5672,,5.715,6.534,3185.526,19.022,,,-1036.896,-41.684,-3011.758,SAV_GNU_2009,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21429,11.9169,SAV_GNU_Transect 4,0.5672,,3.562,1.905,2445.374,18.438,,,-766.26,-95.848,-2320.24,SAV_GNU_2009,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21429,11.9169,SAV_GNU_Transect 4,0.5672,,3.933,2.499,2565.141,17.425,,,-758.081,-114.314,-2447.896,SAV_GNU_2009,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21429,11.9169,SAV_GNU_Transect 4,0.5672,,4.45,6.859,2728.158,16.063,,,-752.831,-44.836,-2621.847,SAV_GNU_2009,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21429,11.9169,SAV_GNU_Transect 4,0.5672,,4.737,4.403,2813.948,15.387,,,-746.458,-6.503,-2713.128,SAV_GNU_2009,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21429,11.9169,SAV_GNU_Transect 4,0.5672,,2.939,2.984,2342.421,25.605,,,-995.33,-176.261,-2113.099,SAV_GNU_2009,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21429,11.9169,SAV_GNU_Transect 4,0.5672,,4.169,4.659,2601.301,13.401,,,-597.885,-67.492,-2530.76,SAV_GNU_2009,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21429,11.9169,SAV_GNU_Transect 4,0.5672,92.702,4.952,5.695,1820.356,20.316,83.671,8.701,-613.791,-150.649,-1707.121,SAV_GNU_2009,Peter,Lethrinidae,Monotaxis,grandoculis,37351026,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21456,11.9319,SAV_GNU_Transect 4,0.5822,54.991,1.467,6.789,1497.444,4.561,11.875,0.066,-76.422,-91.306,-1492.702,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21456,11.9319,SAV_GNU_Transect 4,0.5822,41.878,2.372,9.064,1499.733,6.225,29.738,8.493,-161.896,-15.358,-1490.89,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21456,11.9319,SAV_GNU_Transect 4,0.5822,45.523,1.831,10.468,1324.265,11.237,30.767,19.019,-227.222,-122.34,-1298.877,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21456,11.9319,SAV_GNU_Transect 4,0.5822,54.141,2.791,5.191,1791.604,19.9,22.735,14.359,-583.436,-177.45,-1684.624,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21456,11.9319,SAV_GNU_Transect 4,0.5822,51.984,3.158,6.326,1822.524,19.962,27.183,0.981,-610.824,-118.51,-1713.021,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21456,11.9319,SAV_GNU_Transect 4,0.5822,105.172,1.632,4.229,1868.878,2.85,4.333,8.492,-92.772,-5.3,-1866.566,SAV_GNU_2009,Peter,Pomacentridae,Dascyllus,trimaculatus,37372075,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21456,11.9319,SAV_GNU_Transect 4,0.5822,81.582,1.433,5.998,1549.42,9.293,1.608,17.988,237.741,78.023,-1529.083,SAV_GNU_2009,Peter,Labridae,Labroides,dimidiatus,37384028,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21517,11.9658,SAV_GNU_Transect 4,0.6162,136.699,1.812,9.627,1788.196,9.91,9.598,34.666,221.652,-213.497,-1761.515,SAV_GNU_2009,Peter,Balistidae,Balistapus,undulatus,37465047,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21517,11.9658,SAV_GNU_Transect 4,0.6162,54.696,1.205,6.519,1259.745,13.727,7.988,0.565,-244.51,-171.983,-1223.762,SAV_GNU_2009,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21517,11.9658,SAV_GNU_Transect 4,0.6162,39.181,2.181,2.561,1199.512,12.943,58.515,2.16,-240.36,-120.057,-1169.035,SAV_GNU_2009,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21517,11.9658,SAV_GNU_Transect 4,0.6162,44.821,2.113,3.839,1233.857,18.109,55.638,1.143,-350.954,-154.623,-1172.743,SAV_GNU_2009,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21517,11.9658,SAV_GNU_Transect 4,0.6162,52.052,2.006,7.962,1167.831,19.467,81.903,18.456,-301.308,-246.344,-1101.071,SAV_GNU_2009,Peter,Pomacentridae,Chromis,ternatensis,37372051,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21517,11.9658,SAV_GNU_Transect 4,0.6162,,1.105,1.45,1232.13,15.157,,,-267.215,-175.225,-1189.973,SAV_GNU_2009,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21517,11.9658,SAV_GNU_Transect 4,0.6162,,1.233,8.19,1348.29,21.293,,,-443.851,-201.694,-1257.061,SAV_GNU_2009,Peter,Pomacentridae,Chromis,viridis,37372053,1,AD,Passing,,
SAV_GNU_CAM1_left_2009_1.MP4,21517,11.9658,SAV_GNU_Transect 4,0.6162,27.248,1.4,5.149,1536.684,8.471,7.02,23.779,173.236,-145.73,-1519.918,SAV_GNU_2009,Peter,Pomacentridae,Plectroglyphidodon,dickii,37372098,1,AD,Passing,,
