Filename,Frame,Time (mins),Period,Period time (mins),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),OpCode,TapeReader,Family,Genus,Species,Code,Number,Stage,Activity,Comment
TY_Joe_Cam1_Left_3110_01.MP4,4460,1.2401,Lau_Totoya_Joe_Transect 1,0.8901,,10.801,7.496,3894.472,27.32,,,1550.963,910.126,-3454.431,Lau_Totoya_Joe,Peter,Acanthuridae,Acanthurus,nigrofuscus,37437014,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,4460,1.2401,Lau_Totoya_Joe_Transect 1,0.8901,,16.206,0.03,4874.901,16.875,,,1089.423,932.378,-4659.237,Lau_Totoya_Joe,Peter,Scaridae,Chlorurus,spilurus,temp_code_002,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,4460,1.2401,Lau_Totoya_Joe_Transect 1,0.8901,,5.04,6.968,2616.018,22.863,,,-792.946,-620.709,-2414.437,Lau_Totoya_Joe,Peter,Pomacentridae,Pomacentrus,philippinus,37372123,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,4460,1.2401,Lau_Totoya_Joe_Transect 1,0.8901,142.556,8.69,4.042,4275.206,15.47,2.935,23.274,921.122,672.279,-4120.311,Lau_Totoya_Joe,Peter,Pomacanthidae,Pygoplites,diacanthus,37365082,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,4503,1.2521,Lau_Totoya_Joe_Transect 1,0.902,76.873,1.138,2.923,1268.882,3.421,4.895,58.376,-62.157,-43.254,-1266.621,Lau_Totoya_Joe,Peter,Pomacentridae,Pomacentrus,philippinus,37372123,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,4575,1.2721,Lau_Totoya_Joe_Transect 1,0.922,227.322,4.952,0.695,2245.45,30.488,35.573,41.625,-867.991,-737.883,-1934.985,Lau_Totoya_Joe,Peter,Scaridae,Scarus,globiceps,37386018,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,4625,1.286,Lau_Totoya_Joe_Transect 1,0.9359,,16.784,0.833,4884.218,28.381,,,-2040.49,-1080.548,-4303.998,Lau_Totoya_Joe,Peter,Acanthuridae,Acanthurus,nigrofuscus,37437014,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,4650,1.293,Lau_Totoya_Joe_Transect 1,0.9429,57.269,1.431,0.931,901.667,19.969,65.185,25.621,213.357,-222.04,-847.455,Lau_Totoya_Joe,Peter,Pomacentridae,Pomacentrus,moluccensis,37372118,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,4697,1.306,Lau_Totoya_Joe_Transect 1,0.956,112.231,2.737,3.13,2143.525,10.658,9.85,25.702,353.936,-178.542,-2106.549,Lau_Totoya_Joe,Peter,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,4697,1.306,Lau_Totoya_Joe_Transect 1,0.956,123.472,5.74,4.236,2227.648,27.127,32.444,18.768,973.347,-290.32,-1982.606,Lau_Totoya_Joe,Peter,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,4765,1.3249,Lau_Totoya_Joe_Transect 1,0.9749,158.007,6.873,0.232,2777.946,32.861,23.945,36.434,1452.74,401.963,-2333.443,Lau_Totoya_Joe,Peter,Chaetodontidae,Chaetodon,auriga,37365019,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,4930,1.3708,Lau_Totoya_Joe_Transect 1,1.0207,232.96,15.692,2.047,3033.664,19.136,58.952,4.438,837.256,536.594,-2866.041,Lau_Totoya_Joe,Peter,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,4930,1.3708,Lau_Totoya_Joe_Transect 1,1.0207,215.21,21.411,3.097,3521.909,17.493,59.728,1.326,775.221,720.906,-3359.042,Lau_Totoya_Joe,Peter,Acanthuridae,Ctenochaetus,striatus,37437022,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,4994,1.3886,Lau_Totoya_Joe_Transect 1,1.0385,215.135,10.488,6.675,2699.241,25.503,47.498,10.341,1142.006,215.618,-2436.233,Lau_Totoya_Joe,Peter,Scaridae,Scarus,schlegeli,37386029,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5081,1.4128,Lau_Totoya_Joe_Transect 1,1.0627,,5.397,3.668,2727.136,24.206,,,1032.999,443.667,-2484.622,Lau_Totoya_Joe,Peter,Pomacentridae,Amblyglyphidodon,orbicularis,temp_code_001,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5127,1.4256,Lau_Totoya_Joe_Transect 1,1.0755,,11.633,0.639,4131.976,26.8,,,-1839.338,-272.855,-3689.934,Lau_Totoya_Joe,Peter,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5127,1.4256,Lau_Totoya_Joe_Transect 1,1.0755,,10.5,3.108,4010.626,31.975,,,-2107.264,-243.395,-3403.722,Lau_Totoya_Joe,Peter,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5127,1.4256,Lau_Totoya_Joe_Transect 1,1.0755,,13.318,1.132,4442.173,20.485,,,-1551.618,122.331,-4160.578,Lau_Totoya_Joe,Peter,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5127,1.4256,Lau_Totoya_Joe_Transect 1,1.0755,,12.665,4.881,4326.242,22.386,,,-1645.796,-52.25,-4000.624,Lau_Totoya_Joe,Peter,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5127,1.4256,Lau_Totoya_Joe_Transect 1,1.0755,,14.936,5.326,4712.549,17.44,,,-1371.069,367.29,-4493.705,Lau_Totoya_Joe,Peter,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5127,1.4256,Lau_Totoya_Joe_Transect 1,1.0755,,14.768,0.735,4691.22,14.777,,,-1020.258,653.558,-4532.05,Lau_Totoya_Joe,Peter,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5127,1.4256,Lau_Totoya_Joe_Transect 1,1.0755,,8.803,2.499,3649.55,11.042,,,-372.347,613.953,-3578.217,Lau_Totoya_Joe,Peter,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5127,1.4256,Lau_Totoya_Joe_Transect 1,1.0755,,15.603,2.234,4955.809,12.259,,,107.372,1077.066,-4836.16,Lau_Totoya_Joe,Peter,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5127,1.4256,Lau_Totoya_Joe_Transect 1,1.0755,,22.501,0.81,5769.606,16.372,,,-1234.383,1093.492,-5528.917,Lau_Totoya_Joe,Peter,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5127,1.4256,Lau_Totoya_Joe_Transect 1,1.0755,,12.117,2.903,4152.941,20.612,,,927.899,1154.083,-3879.95,Lau_Totoya_Joe,Peter,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5127,1.4256,Lau_Totoya_Joe_Transect 1,1.0755,,25.758,3.674,6309.411,15.491,,,522.584,1640.139,-6070.051,Lau_Totoya_Joe,Peter,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5287,1.4701,Lau_Totoya_Joe_Transect 1,1.12,,10.95,3.454,4221.404,6.183,,,419.504,-148.979,-4197.866,Lau_Totoya_Joe,Peter,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5287,1.4701,Lau_Totoya_Joe_Transect 1,1.12,,9.714,1.284,3999.2,3.23,,,-197.972,-82.539,-3993.444,Lau_Totoya_Joe,Peter,Pomacentridae,Abudefduf,sexfasciatus,37372011,1,AD,Passing,
TY_Joe_Cam1_Left_3110_01.MP4,5287,1.4701,Lau_Totoya_Joe_Transect 1,1.12,153.457,9.486,4.433,4235.705,6.29,12.275,4.987,423.894,-188.886,-4210.206,Lau_Totoya_Joe,Peter,Mullidae,Mulloidichthys,flavolineatus,37355019,1,AD,Passing,
