"r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","nobs","Response","Predictor"
0.0113532512613489,0.00331547281631928,0.0122452508433582,1.41248621606004,0.236933722685426,1,373.967907647236,-741.935815294471,-733.450874082565,0.0184433786906622,123,125,"RaoQ","transi15BRIF"
0.000216191760242871,-0.00791213188398276,0.0123140287804712,0.026597336634898,0.87071766295829,1,373.267784130082,-740.535568260163,-732.050627048257,0.0186511424911717,123,125,"RaoQ","transi15BRin"
0.00313359454559413,-0.00497101037679926,0.012296049279578,0.386643713740544,0.535219750986835,1,373.450427842631,-740.900855685262,-732.415914473355,0.0185967178299547,123,125,"RaoQ","transi15BRout"
0.0281739151883484,0.020272890108579,0.0121406346693986,3.56585568377544,0.0613347807575812,1,375.040421660616,-744.080843321231,-735.595902109325,0.0181295862516239,123,125,"RaoQ","pare15BRout"
0.015489487516701,0.00748533700870679,0.0122196085512901,1.93518194107302,0.16670387014599,1,374.229939619753,-742.459879239506,-733.974938027599,0.0183662164770517,123,125,"RaoQ","resid15BRout"
0.0158823768427881,0.00788142055695717,0.0122171700639487,1.9850598197761,0.161381400510421,1,374.254886518318,-742.509773036637,-734.02483182473,0.0183588870576875,123,125,"RaoQ","resid15BRIF"
0.000503717079193549,-0.00762226896081297,0.0123122579728137,0.0619884253693774,0.803795576826319,1,373.28576093347,-740.57152186694,-732.086580655033,0.0186457786558612,123,125,"RaoQ","pare15LR"
0.00775297356075645,-0.000314075434684424,0.0122675268686969,0.961066874037575,0.328842549812173,1,373.740719691097,-741.481439382194,-732.996498170288,0.0185105425033266,123,125,"RaoQ","pare15BRin"
0.00798708768225203,-7.80579463475206e-05,0.012266079562418,0.990321570131263,0.321617496720185,1,373.755467892556,-741.510935785112,-733.025994573205,0.0185061750632828,123,125,"RaoQ","pare15BRIF"
0.00161718560971531,-0.00649974784061214,0.0123053979512708,0.199236031638285,0.656123035161575,1,373.355426600884,-740.710853201767,-732.22591198986,0.0186250067049143,123,125,"RaoQ","sst_sd_6_year_mean"
0.000712528314788546,-0.00741176007289601,0.0123109717888949,0.0877034739274697,0.767616697729125,1,373.298819577,-740.597639153999,-732.112697942092,0.0186418832455967,123,125,"RaoQ","sst_q90_6_year_mean"
0.000875948834774776,-0.00724701093079605,0.0123099650977631,0.107836165640937,0.743179589959926,1,373.30904147815,-740.618082956299,-732.133141744392,0.0186388346071019,123,125,"RaoQ","sst_mean_6_year_mean"
