"","Filename","Frame","Time..mins.","Period","Period.time..mins.","Length..mm.","Precision..mm.","RMS..mm.","Range..mm.","Direction..deg.","Horz..Dir...deg.","Vert..Dir...deg.","Mid.X..mm.","Mid.Y..mm.","Mid.Z..mm.","OpCode","TapeReader","Family","Genus","Species","Code","Number","Stage","Activity","Comment","Species_full","Length_filled","length_source","Length_cm","a_final","b_final","param_source","biomass"
"20022","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,8.255,0.848,3677.711,12.373,NA,NA,54.704,784.058,-3592.745,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20023","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,5.627,0.173,2993.308,12.447,NA,NA,179.665,617.955,-2923.311,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20024","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,4.44,3.951,2639.556,14.43,NA,NA,548.388,361.739,-2556.496,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20025","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,4.764,0.807,2734.4,11.62,NA,NA,353.944,420.384,-2678.609,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20026","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,4.387,2.06,2623.226,9.493,NA,NA,256.395,346.948,-2587.509,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20027","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,4.626,0.945,2698.028,9.914,NA,NA,258.271,384.521,-2657.969,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20028","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,4.769,2.019,2742.622,9.918,NA,NA,329.314,337.067,-2701.835,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20029","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,4.69,3.594,2716.848,10.112,NA,NA,304.016,365.98,-2674.863,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20030","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,4.973,1.569,2819.89,7.655,NA,NA,117.203,355.244,-2794.968,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20031","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,4.362,1.099,2631.65,6.263,NA,NA,111.237,263.147,-2616.096,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20032","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,5.228,0.106,2903.768,7.432,NA,NA,-48.376,370.779,-2879.592,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20033","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,5.087,0.673,2860.862,7.835,NA,NA,-124.988,367.786,-2834.368,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20034","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,5.349,1.658,2935.785,8.699,NA,NA,-159.74,412.612,-2902.253,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20035","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,14.621,4.199,4995.945,7.519,NA,NA,349.309,549.686,-4953.311,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20036","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,6.339,8.081,3222.641,6.904,NA,NA,43.279,383.074,-3199.5,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20037","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,11.072,3.16,4363.219,5.2,NA,NA,37.932,391.072,-4345.492,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20038","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,6.536,1.685,3276.413,8.563,NA,NA,-318.631,367.499,-3240.108,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20039","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,5.945,4.92,3118.33,8.1,NA,NA,-313.186,306.378,-3087.398,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20040","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,6.438,1.658,3254.46,9.356,NA,NA,-420.373,319.388,-3211.353,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20041","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,10.342,2.047,4158.874,12.74,NA,NA,-661.965,632.418,-4056.856,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20042","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,10.143,6.861,4128.983,13.082,NA,NA,-736.72,572.736,-4022.154,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20043","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,11.623,0.97,4447.965,14.089,NA,NA,-904.376,592.856,-4314.513,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20044","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,10.798,5.279,4310.119,15.401,NA,NA,-1016.301,524.149,-4155.662,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20045","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,12.996,1.344,4689.264,9.887,NA,NA,-435.068,674.801,-4620.017,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20046","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,8.187,0.706,3711.171,12.104,NA,NA,-691.48,354.78,-3628.881,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20047","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,7.772,2.365,3622.013,13.188,NA,NA,-756.478,330.459,-3526.686,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20048","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,11.18,8.129,4350.94,10.363,NA,NA,-609.494,488.533,-4280.248,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20049","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,8.437,1.028,3758.112,12.207,NA,NA,-663.566,434.978,-3673.401,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20050","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,12.407,1.689,4578.281,11.654,NA,NA,-677.389,627.029,-4484.265,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20051","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,6.791,8.463,3361.887,7.554,NA,NA,-388.045,209.621,-3332.831,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20052","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,7.496,3.267,3547.799,5.036,NA,NA,-132.451,279.825,-3534.265,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20053","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,6.632,4.67,3315.202,6.089,NA,NA,-192.237,292.504,-3296.672,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20054","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,9.873,0.209,4093.367,7.27,NA,NA,-352.832,376.901,-4060.679,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20055","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,7.57,7.343,3541.293,8.367,NA,NA,-276.599,432.736,-3503.853,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20056","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,5.298,12.356,2930.923,5.573,NA,NA,65.575,275.269,-2917.231,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20057","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,6.434,8.991,3273.137,5.006,NA,NA,-233.024,163.275,-3260.746,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20058","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,4.985,11.46,2850.32,4.801,NA,NA,-219.424,91.983,-2840.373,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20059","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,5.03,6.167,2866.075,4.445,NA,NA,-215.383,52.711,-2857.484,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20060","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,6.926,7.936,3450.947,15.484,NA,NA,-899.771,196.129,-3325.805,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20061","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,12.19,8.504,4702.521,16.714,NA,NA,-1347.173,116.672,-4503.911,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20062","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,8.72,2.23,4260.97,28.11,NA,NA,-2007.11,43.664,-3758.387,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20063","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,9.963,1.285,4611.201,29.302,NA,NA,-2254.264,-109.582,-4021.126,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20064","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,9.321,1.068,4437.559,28.855,NA,NA,-2139.526,-95.127,-3886.555,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20065","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,10.743,3.391,4782.805,29.028,NA,NA,-2314.184,-177.032,-4181.918,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20066","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,11.742,3,4846.958,24.429,NA,NA,-2002.96,75.937,-4413.093,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20067","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,11.142,2.971,4654.789,22.718,NA,NA,-1795.505,84.818,-4293.719,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20068","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,10.727,1.587,4559.173,22.547,NA,NA,-1747.848,32.494,-4210.705,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20069","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,11.718,1.862,4899.901,26.048,NA,NA,-2148.851,108.028,-4402.249,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20070","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,11.666,5.134,4906.18,26.517,NA,NA,-2187.677,107.213,-4390.123,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20071","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,10.895,4.977,4672.411,24.734,NA,NA,-1954.985,-1.933,-4243.754,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20072","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,10.401,2.017,4572.862,25.129,NA,NA,-1941.815,-22.46,-4140.039,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20073","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,9.641,2.505,4415.304,25.785,NA,NA,-1920.62,0.918,-3975.693,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20074","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,11.538,3.373,4823.033,24.943,NA,NA,-2033.618,35.272,-4373.191,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20075","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,8.744,1.109,4071.33,21.883,NA,NA,-1516.998,33.468,-3778.005,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20076","GX020042_L.MP4",10125,40.8658,"YA_COW_Transect 5",0.7596,NA,15.661,3.105,5653.868,25.861,NA,NA,-2436.102,-386.606,-5087.452,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20077","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,5.989,1.846,3220.63,17.465,NA,NA,-947.177,-194.532,-3072.047,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20078","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,6.274,2.212,3311.352,17.933,NA,NA,-1001.422,-193.37,-3150.367,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20079","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,8.144,2.102,3834.303,18.809,NA,NA,-1225.707,-163.207,-3629.447,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20080","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,6.744,2.269,3471.923,18.829,NA,NA,-1118.373,-71.827,-3286.082,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20081","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,6.041,5.406,3278.702,19.187,NA,NA,-1076.623,-46.081,-3096.554,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20082","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,5.045,3.66,2928.724,18.237,NA,NA,-865.707,-302.622,-2781.438,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20083","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,4.968,6.136,2895.999,18.105,NA,NA,-834.321,-338.992,-2752.418,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20084","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,4.795,1.816,2834.211,17.481,NA,NA,-790.623,-317.457,-2703.126,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20085","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,5.016,3.117,2901.364,17.641,NA,NA,-804.572,-356.221,-2764.722,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20086","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,5.198,1.129,2961.725,18.41,NA,NA,-843.088,-406.71,-2809.912,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20087","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,5.293,3.481,2960.68,15.545,NA,NA,-711.236,-353.327,-2852.18,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20088","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,4.255,2.718,2631.293,15.592,NA,NA,-634.839,-313.27,-2534.274,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20089","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,4.476,3.813,2703.397,14.984,NA,NA,-637.742,-287.572,-2611.31,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20090","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,5.143,2.139,2936.747,15.276,NA,NA,-755.405,-169.012,-2832.892,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20091","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,8.25,2.771,3790.924,15.468,NA,NA,-989.302,-210.752,-3653.488,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20092","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,9.931,1.618,4184.469,16.116,NA,NA,-1124.94,-291.534,-4019.863,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20093","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,4.331,2.034,2712.332,19.966,NA,NA,-862.047,-340.119,-2549.106,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20094","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,4.47,0.054,2795.356,21.613,NA,NA,-981.209,-313.495,-2598.647,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20095","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,4.006,7.186,2655.777,22.82,NA,NA,-989.004,-289.244,-2447.726,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20096","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,4.714,3.536,2860.843,21.578,NA,NA,-970.048,-408.93,-2660.114,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20097","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,4.154,4.176,2693.283,22.688,NA,NA,-969.757,-373.962,-2484.652,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20098","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,6.786,3,3486.193,19.652,NA,NA,-1151.834,-220.737,-3283.001,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20099","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,6.366,3.831,3401.323,21.268,NA,NA,-1211.723,-233.975,-3169.54,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
"20100","GX020042_L.MP4",10200,40.9075,"YA_COW_Transect 5",0.8014,NA,5.521,3.37,3141.608,20.505,NA,NA,-1091.097,-144.877,-2942.485,"YA_COW","Peter","Pomacentridae","Chromis","viridis","37372053",1,"AD","Passing","","Chromis viridis",65.5485,"transect",6.55485,0.035072347,2.899651752,"fishbase",8.17923075224531
