"","Neoglyphidodon carlsoni","Acanthurus triostegus","Ctenochaetus striatus","Chaetodon auriga","Chrysiptera taupou","Chaetodon baronessa","Chaetodon bennetti","Chaetodon citrinellus","Acanthurus mata","Acanthurus lineatus","Naso hexacanthus","Naso lituratus","Naso unicornis","Halichoeres hortulanus","Bodianus loxozonus","Cirrhilabrus punctatus","Aulostomus chinensis","Lutjanus biguttatus","Lutjanus bohar","Lutjanus monostigma","Gnathodentex aureolineatus","Lethrinus semicinctus","Lethrinus harak","Macolor macularis","Monotaxis grandoculis","Macolor niger","Pterocaesio trilineata","Carangoides orthogrammus","Plectorhinchus vittatus","Lutjanus fulvus","Lutjanus gibbus","Chaetodon ephippium","Stegastes albifasciatus","Stegastes fasciolatus","Stegastes nigricans","Amphiprion chrysopterus","Siganus punctatus","Siganus doliatus","Siganus uspi","Acanthurus thompsoni","Acanthurus nigrofuscus","Acanthurus leucocheilus","Acanthurus auranticavus","Acanthurus blochii","Plectropomus leopardus","Halichoeres prosopeion","Labropsis australis","Anampses caeruleopunctatus","Anampses meleagrides","Anampses neoguinaicus","Anampses twistii","Sargocentron caudimaculatum","Neoniphon sammara","Scarus globiceps","Scarus dimidiatus","Scarus spinus","Scarus schlegeli","Chlorurus bleekeri","Chromis atripes","Dascyllus aruanus","Dascyllus trimaculatus","Dascyllus reticulatus","Pterois volitans","Synodus variegatus","Chromis atripectoralis","Centropyge bicolor","Centropyge flavissima","Labroides dimidiatus","Amblyglyphidodon curacao","Chrysiptera rollandi","Bodianus mesothorax","Hipposcarus longiceps","Scarus altipinnis","Scarus forsteni","Scarus frenatus","Scarus niger","Scarus oviceps","Scarus psittacus","Scarus rubroviolaceus","Chaetodon kleinii","Chaetodon lineolatus","Chaetodon lunula","Chaetodon lunulatus","Chaetodon mertensii","Forcipiger flavissimus","Forcipiger longirostris","Heniochus acuminatus","Heniochus chrysostomus","Heniochus monoceros","Heniochus singularius","Heniochus varius","Cheilinus chlorourus","Cheilinus fasciatus","Cheilinus trilobatus","Epibulus insidiator","Coris aygula","Coris gaimard","Gomphosus varius","Halichoeres margaritaceus","Halichoeres trimaculatus","Hemigymnus fasciatus","Hemigymnus melapterus","Hologymnosus doliatus","Stethojulis bandanensis","Thalassoma amblycephalum","Thalassoma hardwicke","Thalassoma lunare","Thalassoma lutescens","Thalassoma quinquevittatum","Labroides bicolor","Centropyge heraldi","Chromis margaritifer","Chromis ternatensis","Chromis viridis","Chromis weberi","Chromis xanthura","Abudefduf sexfasciatus","Amblyglyphidodon aureus","Amblyglyphidodon leucogaster","Chrysiptera biocellata","Chrysiptera glauca","Chrysiptera brownriggii","Neopomacentrus violascens","Plectroglyphidodon dickii","Plectroglyphidodon johnstonianus","Pomacentrus brachialis","Pomacentrus coelestis","Pomacentrus moluccensis","Pomacentrus philippinus","Pomacentrus vaiuli","Priacanthus hamrur","Kyphosus cinerascens","Paracirrhites arcatus","Cantherhines dumerilii","Sufflamen chrysopterum","Scolopsis trilineata","Scolopsis bilineata","Ctenochaetus cyanocheilus","Zanclus cornutus","Zebrasoma scopas","Paracirrhites forsteri","Mulloidichthys flavolineatus","Mulloidichthys vanicolensis","Parupeneus barberinoides","Parupeneus barberinus","Parupeneus cyclostomus","Parupeneus multifasciatus","Ctenochaetus binotatus","Balistapus undulatus","Balistoides viridescens","Pseudobalistes flavimarginatus","Sufflamen bursa","Plagiotremus rhinorhynchos","Parupeneus crassilabris","Pomacentrus callainus","Pomacentrus spilotoceps","Amblyglyphidodon orbicularis","Thalassoma nigrofasciatum","Cephalopholis argus","Arothron nigropunctatus","Amphiprion barberi","Scarus tricolor","Cephalopholis urodeta","Pomacanthus imperator","Sargocentron spiniferum","Chaetodon oxycephalus","Chaetodon pelewensis","Chaetodon plebeius","Chaetodon rafflesii","Oxymonacanthus longirostris","Pseudanthias squamipinnis","Pygoplites diacanthus","Canthigaster solandri","Pomacentrus nigromarginatus","Stethojulis trilineata","Abudefduf vaigiensis","Chaetodon semeion","Coris dorsomacula","Amanses scopas","Arothron manilensis","Myripristis kuntee","Myripristis violacea","Epinephelus merra","Plectropomus laevis","Heniochus diphreutes","Chaetodon trifascialis","Chaetodon ulietensis","Chaetodon unimaculatus","Chaetodon vagabundus","Helcogramma striatum","Caesio caerulaurea","Caesio teres","Gymnocaesio gymnoptera","Pterocaesio tile","Cetoscarus ocellatus","Chlorurus spilurus","Oxycheilinus digrammus","Plagiotremus flavus","Thalassoma sp","Chaetodon sp","Oxycheilinus sp","Acanthurus sp","Pomacentrus maafu","Scarus sp","Stethojulis sp","Cephalopholis sp","Chromis sp","Pomacentrus sp","Ctenochaetus sp","Halichoeres sp","Siganus sp","Stegastes lacrymatus","Chlorurus sp","Neoglyphidodon sp","Plectroglyphidodon fasciolatus","Pterocaesio sp","Zebrasoma velifer","Plectropomus sp","Cirrhilabrus sp","Lethrinus sp","Naso sp","Cheilinus sp","Chrysiptera sp","Stegastes sp","Arothron sp","Lutjanus sp","Taeniamia kagoshimana","Pseudanthias sp"
"WAI_ALI_Transect 4",0,0,2361.19672042813,0,0,8.68034488341589,0,0,0,118.416193545589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460.08700803261,0,0,0,0,0,0,0,0,4.15994943672495,0,0,0,0,0,149.50174973639,970.599303756879,0,0,0,0,0,0,0,0,29.9040088337213,0,4.50383817817043,0,0,0,0,0,0,0,151.782744423661,0,0,0,0,28.6409652052144,0,31.0844850851698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5591414691188,0,0,0,0,0,0,0,0,0,0,18.5231222448064,0,90.2004324056253,184.093097078279,115.764056766479,0,71.3556628724223,0,0,0,0,0,200.411339235284,0,0,0,0,0,0,3.08270469706816,23.3986445385418,0,0,0,0,0,56.6271402167503,0,0,0,0,141.190430901009,4.36007762165758,0,0,0,0,0,22.5090947535655,0,0,0,0,0,0,0,31.7580693645716,0,0,0,0,0,0,0,26.9182945462909,0,0,0,0,0,0,0,0,171.476692977417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551.33818429832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520.885817690433,0,0,0,0,0,0,0,0,0,0,0
"WAI_ALI_Transect 5",0,0,2164.74476790984,0,0,0,38.6711140478743,0,0,0,0,0,0,23.8969626337512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,566.326338823428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.4997360806157,0,0,0,0,32.6259144540524,0,0,0,0,0,0,0,0,23.472686096768,0,68.2004878447804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.986486665315,0,0,0,0,0,0,0,0,0,0,0,9.70862069984561,0,0,10.6544342145771,0,0,0,0,49.8826217972725,18.2152565754629,272.375738029415,49.1169948941934,0,53.1017326245274,0,0,0,0,72.0413943432465,0,0,0,0,0,1.46719782983135,0,0,0,0,0,0,0,0,0,0,0,116.952738678807,0,0,0,0,0,0,0,27.87423680523,0,0,0,0,0,0,0,6.13990279749835,0,0,0,0,0,0,0,200.983551597338,0,0,0,0,0,0,0,0,200.466605754165,0,0,0,0,0,0,0,76.2467611091425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933.059390800803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WAI_MYS_Transect 1",0,0,1322.72922125121,0,0,0,0,15.5467106524667,0,2261.79085802244,613.636606852268,255.496503269432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160.44708493889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0851873940684,0,7.1899193795512,0,0,0,0,20.973762576299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5153597041303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.281525428115,1591.03788150446,0,0,0,0,76.9972352260034,49.6664715886873,0,0,26.1572803709981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.439711512442,0,0,0,0,0,0,0,0,38.0564458457493,0,0,0,0,0,0,0,0,0,103.888523996786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WAI_MYS_Transect 2",0,0,1831.21197040463,0,0,64.12709571248,0,0,0,0,412.623465232354,221.532465805084,0,28.2344749061693,0,12.5894945891382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2267.78238123883,0,0,0,0,0,0,0,0,0,808.674054037354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4501048070166,692.964714889764,0,0,0,45.1344413502625,0,0,0,264.298873040503,27.6319151920083,0,0,0,0,0,0,0,0,0,0,0,516.738381374772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6793277287991,0,0,0,0,0,48.961707731999,0,36.1066888672906,4.8523946656532,0,0,0,41.267161031756,87.637935458582,517.219721350134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09177317362652,4.78120809591359,0,0,0,0,0,0,0,0,180.786381017411,65.0909691374698,0,0,0,0,0,0,31.6106955150201,82.2753965742343,0,0,0,0,0,0,89.7173059424465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.261844952748,0,0,0,111.688209888638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.911346030553,0,0,0,0,4.94794920236798,0,10.7545882468529,0,0,0,0,0,0,0,0,39.1535568991609,0,0,0,0,610.736850493699,0,0,0,0,0,0,0,0,0,0,0
"WAI_MYS_Transect 3",0,0,2022.60758802086,0,0,20.1335099563254,0,9.20068557024105,0,308.952764316814,1013.10191683698,0,247.140818911998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.648275614863,0,0,0,0,0,0,0,125.103975927683,0,1109.50122450289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.255283669722,0,14.9602580444915,0,0,63.3066503407113,0,0,0,0,9.12188441180782,0,0,0,0,0,0,0,7.95917180477917,0,0,326.079068435629,0,0,0,0,0,0,0,0,0,0,0,0,61.3753847523575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8778892362021,7.2234716317269,0,0,0,41.267161031756,234.896584091697,233.90876898011,24.9693285816276,0,0,0,0,0,0,222.588939529775,3.23906742689078,0,5.58400393710513,0,11.890822788138,14.3337913490867,0,13.4401383778375,18.3645106893814,0,0,0,0,0,0,0,0,0,133.722312804443,28.5687415993575,0,0,0,0,0,27.2788692452102,0,0,0,0,0,0,0,95.0380802808374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7809064437984,0,0,0,0,0,0,0,0,0,94.6527799679361,0,0,0,0,4.00322523100243,994.559661335962,8.45954703363728,0,0,0,0,0,0,0,0,4.85144488598206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WAI_MYS_transect 4",0,0,858.917166987192,0,0,32.0814289622274,0,0,0,710.084194636197,506.550958418492,0,0,0,0,20.4668000175804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.103975927683,0,252.973779517607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1774196360749,0,0,0,0,0,0,0,0,0,0,0,0,0,442.832457535074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3126797657554,0,0,0,0,41.267161031756,375.253304849093,5546.50649009826,23.4604920862213,0,248.646905583188,0,0,0,0,94.8892995460268,0,0,0,0,0,0,0,0,0,0,0,0,116.764438270165,0,0,0,0,101.273683521034,30.9568313336749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.541285337728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.3775488433093,160.69400080747,0,0,0,0,0,0,0,0,0,80.5385183193021,0,0,0,0,0,169.622739926301,0,0,0,0,0,0,0,442.584145845547,0,0,26.478954575357,0,0,105.405095272594,0,124.011007113134,0,0,0,19.0288968468607,87.3300366903292,0,0,0,0,0,0,0,162.498297796862,0,0,0,0,0,0,0,0,0,0,3.68675958473143
"WAI_MYS_Transect 5",15.7309946096767,0,1311.04851091933,0,0,86.8110060769407,0,8.46742875909974,0,8468.73653388826,0,0,0,108.757449617401,0,0,0,0,0,0,0,135.178770753267,0,0,0,0,0,0,0,0,751.40103148788,0,0,0,0,0,0,0,0,0,1327.82293831604,0,0,0,0,0,0,0,0,54.4396669370504,0,0,0,138.362158430102,0,0,0,0,0,0,51.9911797988885,129.21039617016,0,0,0,0,12.4907342697676,3.54576875024461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.026262075452,0,216.936595960633,0,0,0,0,0,68.7988584332254,0,0,0,0,0,0,0,52.0693052193692,8.11963792087128,0,20.537654941205,0,0,449.876311377475,0,23.234895737305,0,957.141011062811,0,0,0,0,23.7223248865067,0,0,45.3201387418113,0,0,6.5153597041303,24.88991880554,0,8.12766206605282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.378955483903,203.186707279269,1283.99123929833,868.290604567459,0,0,0,0,52.2036402472527,0,0,10.0763365217557,0,0,251.748078907554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.235448197241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.4389154983204,0,0,0,12.5374243596522,457.883946016568,14.3835146154899,0,0,0,4.63699263945873,30.4462349549771,351.757587123845,0,0,5.52698127928715,0,0,0,0,380.754780211685,73.1822883714144,0,0,0,0,57.3480898266164,2.56710289504218,0,0,0,0
"YA_COW_Transect 1",10.3746439698713,0,82.5756865769601,0,0,129.076852784662,0,0,0,0,0,651.700954241199,0,0,0,0,38.5308356236352,0,0,850.916436075394,0,0,0,0,224.213044207328,0,0,0,0,0,174.186460161578,0,0,0,0,0,0,125.53616436635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.672752079057,0,0,23.1401201574404,43.2311895903305,0,0,0,0,0,0,0,61.9684416127334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.534766557479,262.043187595393,0,0,0,338.969919821621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2604.63983724756,344.126071987142,0,0,0,0,0,18.9308246742575,34.7390763216727,0,0,0,0,0,0,14.3787879173412,0,0,242.158617674801,0,0,0,0,0,0,0,0,17.2243590486956,0,0,0,27.1186326226018,0,0,0,25.3914337761377,0,0,0,0,0,0,4.51461940205115,0,505.384450811478,0,0,0,0,0,0,0,6.29593140321205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,786.136820943785,444.073418617779,0,0,0,0,0,0,0,0,0,0,0,3892.85978042405,0,14.9778016579979,0,0,0,0,0,7.63099955197966,20.7094290120103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YA_COW_Transect 2",0,0,181.317198026316,0,0,38.8952784258198,0,0,0,0,72.9956755700826,0,0,0,0,0,0,0,24.243287890346,0,0,0,0,0,0,0,2874.49601611034,0,0,0,0,0,0,0,0,0,0,98.5008058494445,0,0,0,0,0,0,0,0,0,0,0,43.3378570457675,0,0,46.5809969613285,0,0,0,573.092554818574,560.131499226684,0,42.8736550612586,0,0,0,0,0,202.511088128572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21541139266066,0,0,0,96.8740124173968,0,401.537177034503,0,0,0,0,0,0,0,0,57.7306779005948,0,0,0,0,2.36824454619653,0,0,0,23.113588497408,0,0,9.8303147886384,47.5281920776074,0,1665.80468461307,53.485233279722,40.3775769477955,9.5516686734776,0,0,0,0,0,0,0,0,0,18.4817903921652,0,111.168135038374,36.2670926296998,0,242.158617674801,0,0,0,0,0,287.225719290215,0,0,146.457270663965,0,0,0,0,0,0,18.0334757148973,0,179.392308955663,0,0,0,0.918618930337985,0,5.05860146204342,0,255.374513527488,31.6019199526092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.388532194967,0,0,0,0,0,0,0,0,0,0,312.299954659655,1304.12631548016,0,0,136.276266094555,1.91268862465683,11.2434594518811,0,0,0,16.7067712588592,6.97887700585947,0,0,0,0,0,0,0,8.47425762751221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YA_COW_Transect 3",10.3746439698713,0,949.782569514604,0,0,29.0100642340116,0,0,0,0,0,1247.29328002552,0,0,0,0,0,0,0,0,0,0,770.700264297071,0,112.106522103664,0,0,0,0,0,0,0,0,0,0,0,0,128.596890234653,0,0,164.340780455179,0,0,0,0,0,4.59975462968748,0,0,0,0,0,101.253689018424,0,189.334961558817,0,0,88.4173361453286,0,42.7738423801958,0,0,0,0,0,0,0,0,259.02546750835,0,0,0,0,0,0,0,0,0,0,0,0,101.461033078925,55.984735808896,0,0,0,0,8.63239381602825,0,0,210.488806218352,0,0,0,0,0,0,0,0,0,0,45.6258633794246,0,0,0,0,0,0,0,0,0,8.48128934348718,592.508514041135,3731.40105016129,0,0,0,0,0,0,34.7390763216727,0,0,0,0,0,0,6.54629578545548,84.946080606597,0,0,0,0,0,0,0,314.389523174215,0,27.4598312402371,104.389831162545,0,0,0,0,0,0,0,0,322.889485439408,0,0,0,0,0,77.1484646403481,0,122.93848435366,0,0,0,71.0174467273841,0,0,0,6.29593140321205,0,0,0,0,50.4307402170146,0,0,0,0,0,0,0,0,0,0,446.404601606394,1811.23583630388,0,0,0,0,0,0,0,0,0,0,0,0,0,77.8370327433971,0,0,9.99077221437281,19.9097712355717,0,269.856106655951,9.45689344892168,0,0,17.8279983315387,0,1054.33895449509,0,0,0,0,0,0,0,0,0,0,0,264.972072250116,450.253532668677,0,0,0,0,0,0,0
"YA_COW_Transect 4",0,0,20.7954280771523,0,0,36.9020179434635,0,0,0,0,0,0,0,0,0,0,0,0,42558.4016214067,0,0,0,0,0,0,0,855.771619354332,0,0,0,0,0,0,0,0,0,0,58.3299108345886,0,0,0,0,0,0,0,7.2786428484913,0,0,0,21.4982279438845,0,72.2150304072442,0,0,0,0,174.511572061289,0,75.9650743435733,40.376512885553,0,0,0,0,0,202.511088128572,0,0,36.6873381190257,0,0,0,0,0,0,0,0,0,0,0,0,245.801608127155,8.71015306919678,0,0,0,0,8.63239381602825,264.903847019244,0,63.343562237739,0,0,0,0,92.816495920487,0,56.4567446945065,0,0,0,0,0,27.6657027984353,0,10.3900500429593,23.113588497408,0,0,0,0,0,1988.43888633644,728.417497114942,0,0,20.5267444206485,0,0,0,0,0,0,0,0,17.4320761311661,0,22.5261324049381,14.8712048714305,0,0,0,0,0,0,0,651.632020282399,0,15.8540169160455,26.0974577906362,0,0,0,0,0,53.2037370706321,0,0,310.686922239794,868.290604567459,0,0,0,0,72.4282420887696,0,169.487936171846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5691.43434078029,0,0,55.7299501417857,0,0,722.931737991707,0,0,0.0399868266790311,0,0,0,0,0,0,0,0,110.266759014641,0,120.080083999406,0,0,22.4869189037622,19.9097712355717,0,89.9520355519837,81.8825204363008,6.97887700585947,0,0,0,310.373117407106,0,0,0,0,74.9075252313991,0,0,0,181.30498967301,0,0,0,900.507065337354,0,0,0,0,0,0,0
"YA_COW_Transect 5",0,0,68.9402243003283,0,0,10.4362052080534,0,0,0,126.102924461075,0,0,0,0,0,0,0,0,1977.47181617845,0,0,0,0,0,0,0,0,0,1100.47155061732,0,0,0,0,0,25.6319857211693,0,0,54.3741368127472,0,0,164.340780455179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.495413942474,0,0,0,0,0,0,0,0,0,0,8.74618699570195,72.8172652843086,0,0,0,0,0,0,0,0,0,0,0,0,39.0887738564381,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8767892330108,0,0,0,0,0,22.8129316897123,0,0,0,56.454853720534,0,0,0,0,0,0,373.798775076948,5877.83618647675,0,0,20.5267444206485,0,0,0,65.9796732613533,0,0,0,0,136.801576188939,1.55161168468926,0,57.5727420237516,0,0,528.257375770096,0,0,0,0,201.724215932666,0,143.554496296758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0120650858972,0,0,0,0,0,71.0174467273841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184.74928193391,0,0,0,0,651.421819565833,1055.98517086301,0,0,0,0,0,0,0,0,0,0,0,1090.64848504955,0,811.347947702715,0,0.956344312328413,11.8991515275328,0,0,129.561402171785,28.5049678148354,0,0,0,0,0,0,0,0,86.0920356325638,0,0,0,0,0,0,0,1617.55233030698,450.253532668677,0,0,0,0,0,0,0
"YA_LIW_Transect 1",8.13447361437159,0,165.398042555588,0,0,0,0,111.286783458709,0,372.928255591204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7405358533901,0,0,0,0,0,518.258836820804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.226826857926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69279779074967,0,0,0,0,0,51.5650361675116,22.9859123224432,23.3356364661396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27129243449703,0,0,0,0,49.7089663352754,0,32.7774353312863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.7611113669497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.721956729919,0,0,0,0,0,0,596.073021247263,0,0,3.88739209214457,0,0,7.50399081500354,0,104.759558675605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YA_LIW_Transect 2",5.42841853447602,0,70.9846785027748,0,0,0,0,75.909991809097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1930849092771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715.84957657853,0,0,0,0,0,0,0,0,0,0,2.78165410421473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.6431326125666,0,146.749702014738,0,0,0,0,154.63018646314,0,0,0,0,19.7733738217055,0,0,0,0,0,0,0,0,0,0,1.54581914398633,0,0,0,0,0,0,50.1157704195386,0,17.6883290426851,0,0,0,0,0,20.9932255470159,0,0,0,0,0,0,0,0,0,0,26.7406696250753,0,0,0,0,0,0,0,0,0,0,0,109.91189180176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.8199303637127,0,0,0,0,0,0,789.919267513032,0,0,0,0,0,20.0496076716098,0,0,0,0,0,0,0,0,0,22.3586240717556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YA_LIW_Transect 3",2.21458844313922,0,65.4827754610352,0,0,0,0,94.5656296322145,0,0,0,0,0,44.7205424461084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0220675173548,0,0,12.7902649622499,0,0,0,0,0,15.3328685765811,0,168.624527052316,0,0,0,0,0,0,0,0,0,0,0,0,0,376.149366326392,0,0,0,0,0,0,5.22772641713263,0,0,0,6.39274655007562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353.644745703988,0,0,0,0,0,0,0,0,0,44.2132682329159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4873913971136,0,0,0,0,171.81154275941,0,0,0,0,0,0,0,102.475486720649,0,40.9388474974763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4567102095209,0,0,0,67.4553988186241,0,0,0,0,0,104.976310286837,0,0,0,0,0,0,0,0,0,0,0,296.678279414646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9506904908182,0,0,0,0,0,0,0,0,0,0,13.6275690628344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YA_LIW_Transect 4",104.053826899682,0,293.654963823685,0,0,59.2101900339103,0,43.7945142100224,0,1408.54847017013,0,0,87.9456999117996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4469267768184,108.353752204301,0,0,128.442895388596,0,0,86.6246399485009,0,0,209.040856963615,0,0,0,45.5714911545629,0,0,0,0,0,0,0,0,377.168273179162,0,0,0,0,63.7225151574056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.726529571526,0,60.7776044478491,0,0,0,0,0,0,0,0,0,0,223.582657266033,0,0,0,0,0,0,0,0,0,7.72050196845656,0,145.227116578706,0,0,0,0,0,16.4274669783795,0,0,0,0,0,0,0,0,0,0,0,14.8994318307176,0,0,66.8997446844209,0,134.149210187995,0,0,0,0,0,0,0,360.381453519483,0,0,0,0,0,0,0,0,0,12.7484809973772,0,0,0,0,0,0,29.893072351313,0,0,0,28.5824360156477,0,0,0,0,0,0,214.245416153507,0,0,37.4858894652836,70.497099862887,0,0,0,0,0,0,739.406597009047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721.872118613175,10.8794993919792,0,0,0,0,546.42072660295,0,0,3.12829107343239,0,0,0,0,0,0,23.3038727561178,0,0,0,0,0,0,0,0,131.116436125401,13.9896458275884,0,0,0,0,0,0
"YA_LIW_Transect 5",0,140.364600182846,0,0,0,0,0,17.2178805261785,0,0,0,0,0,93.7327773762797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8673579387653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.226826857926,0,0,0,0,0,0,0,0,0,0,2.67396514567798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9724163623319,0,35.2189078459159,0,0,0,0,0,4.23789117454487,0,0,0,0,0,0,0,8.38976451452356,0,10.1526292497364,0,0,0,0,179.68557582399,0,9.9911642243966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.5740273681616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.2777548598367,0,0,0,0,0,0,14.4716984089259,0,0,4.43228234735713,0,0,5.96749342913798,0,0,0,0,0,7.05521315094944,0,0,0,11.8963321573286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
